dhlabid,title,year,city
201572971,sogningen,1910,Sogndal
200358144,dagensnytt,1910,
203733719,aftenpostenukensnytt,1910,
203455642,vestfoldsandefjordatten,1910,
201477470,romsdalsbudstikke,1910,Molde
200311051,dagbladet,1910,Oslo
203153763,nordenfjeldsktidende,1910,Levanger
200866230,kongsbergdagblad,1910,Kongsberg
202944655,aftenposten,1910,Oslo
203645525,salten,1910,
203433372,tvedestrandogomegnsavis,1910,
201035746,morgenbladet,1910,Oslo
203726386,helgeland,1910,
201967680,akershus,1910,Lillestrøm
202410631,hordalandfolkeblad,1910,Kvam
201600226,solungen,1910,Kongsvinger
204717511,Laagendalsposten ,1910,Kongsberg
204641708,Samhold (Gjøvik: 1885-1920) ,1910,Gjøvik
201194330,nordlandsposten,1910,Bodø
201316139,ofotenstidende,1910,Narvik
200790826,hedemarkensamtstidende,1910,Hamar
203455764,vestfoldsandefjordatten,1910,
202944214,aftenposten,1910,Oslo
203430424,tunsbergeren,1910,
201109490,mosstilskuer,1910,Moss
202642206,oplandenesavis,1910,Hamar
204241610,gudbrandsdalensfolkebladgjoevik,1910,
204293468,vestoplaendingen,1910,
202222793,folketidendetrondheimattennittien,1910,Trondheim
201992857,arbeidet,1910,Bergen
202944205,aftenposten,1910,Oslo
201556844,socialdemokraten,1910,Oslo
203125263,indtrondelagen,1910,
200752862,harstadtidende,1910,Harstad
204319022,gjoviksbladattenattifire,1910,
203393458,senjensbladnittennullsju,1910,
203386822,sarpen,1910,
201345581,osterdolen,1910,Tynset
201556986,socialdemokraten,1910,Oslo
201309877,oeieren,1910,
201035436,morgenbladet,1910,Oslo
204640659,Samhold (Gjøvik: 1885-1920) ,1910,Gjøvik
200866179,kongsbergdagblad,1910,Kongsberg
200455151,faedrelandsvennen,1910,Kristiansand
202023314,bergensaftenbladbergenattenattini,1910,Bergen
202239796,fredrikshaldsavis,1910,
202187143,finmarken,1910,Vardø
202023451,bergensaftenbladbergenattenattini,1910,Bergen
201556866,socialdemokraten,1910,Oslo
201979044,akersposten,1910,Oslo
200866233,kongsbergdagblad,1910,Kongsberg
201775742,tromsoeposten,1910,Tromsø
202944379,aftenposten,1910,Oslo
202410633,hordalandfolkeblad,1910,Kvam
203455838,vestfoldsandefjordatten,1910,
203582395,helgeland,1910,
202944244,aftenposten,1910,Oslo
203746778,helgeland,1910,
201035529,morgenbladet,1910,Oslo
202944720,aftenposten,1910,Oslo
200217362,bergenstidende,1910,Bergen
200217455,bergenstidende,1910,Bergen
200562537,flekkefjordsposten,1910,
204241508,gudbrandsdalensfolkebladgjoevik,1910,
201276350,norgessjoefartstidende,1910,Oslo
202521378,moldeannonceblad,1910,
200694007,gudbrandsdoelen,1910,Lillehammer
200676385,grimstadadressetiden,1910,Grimstad
201973550,akershusfolkebladdroebak,1910,Oslo
200253845,bratsbergdemokraten,1910,Skien
202040818,bergensannoncetidende,1910,
203572399,lofotposten,1910,
201276472,norgessjoefartstidende,1910,Oslo
203165887,nordrebergenhusamtstidende,1910,Kinn
201109454,mosstilskuer,1910,Moss
201594639,sognstidend,1910,Sogndal
203433391,tvedestrandogomegnsavis,1910,
201316107,ofotenstidende,1910,Narvik
202302557,grimstadposten,1910,
200311150,dagbladet,1910,Oslo
203430403,tunsbergeren,1910,
203855620,oerebladet,1910,
202023330,bergensaftenbladbergenattenattini,1910,Bergen
200642991,gjengangeren,1910,Horten
200694018,gudbrandsdoelen,1910,Lillehammer
202521449,moldeannonceblad,1910,
201217552,nordlys,1910,Tromsø
202790717,soendmoerefolkeblad,1910,
200311198,dagbladet,1910,Oslo
200790852,hedemarkensamtstidende,1910,Hamar
200676421,grimstadadressetiden,1910,Grimstad
201035853,morgenbladet,1910,Oslo
203744925,oerebladet,1910,
203411652,soloerposten,1910,
202568251,nordfjord,1910,
200667859,glommendalen,1910,Kongsvinger
202944353,aftenposten,1910,Oslo
201600240,solungen,1910,Kongsvinger
202556318,namdalensfolkeblad,1910,
200911616,lillehammertilskuer,1910,Lillehammer
201556942,socialdemokraten,1910,Oslo
200928322,lillesandsposten,1910,Lillesand
201276507,norgessjoefartstidende,1910,Oslo
201992863,arbeidet,1910,Bergen
201573010,sogningen,1910,Sogndal
202944477,aftenposten,1910,Oslo
201781509,tromsoestiftstidende,1910,Tromsø
200455051,faedrelandsvennen,1910,Kristiansand
200642928,gjengangeren,1910,Horten
202944387,aftenposten,1910,Oslo
201471574,romsdalsamtstidende,1910,Kristiansund
203125180,indtrondelagen,1910,
201979043,akersposten,1910,Oslo
203563800,buskerudsblad,1910,
201967620,akershus,1910,Lillestrøm
201600305,solungen,1910,Kongsvinger
203303102,buskerudsamtstidendedrammen,1910,
201975112,akershuspostenlillestroemnitten,1910,Lørenskog
201345472,osterdolen,1910,Tynset
201797777,trondhjemsadresseavis,1910,Trondheim
203853073,oerebladet,1910,
202554201,namdalensblad,1910,
200311140,dagbladet,1910,Oslo
200790939,hedemarkensamtstidende,1910,Hamar
200911569,lillehammertilskuer,1910,Lillehammer
202159010,egersundsposten,1910,Eigersund
203433393,tvedestrandogomegnsavis,1910,
201967612,akershus,1910,Lillestrøm
201572964,sogningen,1910,Sogndal
202158993,egersundsposten,1910,Eigersund
200044505,agderposten,1910,Arendal
201109486,mosstilskuer,1910,Moss
201557041,socialdemokraten,1910,Oslo
204293429,vestoplaendingen,1910,
203680749,oerebladet,1910,
201629258,stjordalensblad,1910,Stjørdal
200044477,agderposten,1910,Arendal
202222979,folketidendetrondheimattennittien,1910,Trondheim
200217480,bergenstidende,1910,Bergen
201600188,solungen,1910,Kongsvinger
202541219,mossavis,1910,Moss
202541134,mossavis,1910,Moss
200525812,finnmarksposten,1910,Nordkapp
201276584,norgessjoefartstidende,1910,Oslo
203198955,stavangeraftenblad,1910,Stavanger
200866206,kongsbergdagblad,1910,Kongsberg
202505699,listerogmandalsamtstidendeogadresseavis,1910,Lindesnes
204593230,Samhold (Gjøvik: 1885-1920) ,1910,Gjøvik
204241567,gudbrandsdalensfolkebladgjoevik,1910,
203358759,oevresmaalenene,1910,Indre Østfold
201975043,akershuspostenlillestroemnitten,1910,Lørenskog
200831096,indresmaalenenesavis,1910,Indre Østfold
200311020,dagbladet,1910,Oslo
201035498,morgenbladet,1910,Oslo
202222814,folketidendetrondheimattennittien,1910,Trondheim
201993022,arbeidet,1910,Bergen
202756616,romsdalstidende,1910,
204319110,gjoviksbladattenattifire,1910,
200564551,foerstemai,1910,Stavanger
203358785,oevresmaalenene,1910,Indre Østfold
201572965,sogningen,1910,Sogndal
201941504,vortlandosloattennitti,1910,Oslo
202944401,aftenposten,1910,Oslo
203433380,tvedestrandogomegnsavis,1910,
200601532,fredriksstadtilskuer,1910,Fredrikstad
200253818,bratsbergdemokraten,1910,Skien
201600296,solungen,1910,Kongsvinger
203515886,helgeland,1910,
203455731,vestfoldsandefjordatten,1910,
201950821,agderposten,1910,Arendal
202424330,indlandsposten,1910,
200217498,bergenstidende,1910,Bergen
201556827,socialdemokraten,1910,Oslo
202786865,skandinaven,1910,
203745365,aftenpostenukensnytt,1910,
202609819,nordtroenderen,1910,
202060022,breviksposten,1910,Porsgrunn
202944865,aftenposten,1910,Oslo
202181439,farsundsavis,1910,Farsund
201276393,norgessjoefartstidende,1910,Oslo
203303142,buskerudsamtstidendedrammen,1910,
204241602,gudbrandsdalensfolkebladgjoevik,1910,
202621765,norskkundgjoerelsestidende,1910,Oslo
203455650,vestfoldsandefjordatten,1910,
200310935,dagbladet,1910,Oslo
200455125,faedrelandsvennen,1910,Kristiansand
204318995,gjoviksbladattenattifire,1910,
200525818,finnmarksposten,1910,Nordkapp
201993154,arbeidet,1910,Bergen
200885994,kysten,1910,Oslo
201600270,solungen,1910,Kongsvinger
201309801,oeieren,1910,
200601479,fredriksstadtilskuer,1910,Fredrikstad
203386856,sarpen,1910,
204293355,vestoplaendingen,1910,
202050568,bodotidende,1910,Bodø
202944906,aftenposten,1910,Oslo
203718873,helgeland,1910,
201797795,trondhjemsadresseavis,1910,Trondheim
204553079,Samhold (Gjøvik: 1885-1920) ,1910,Gjøvik
200217608,bergenstidende,1910,Bergen
201035453,morgenbladet,1910,Oslo
202040701,bergensannoncetidende,1910,
200928330,lillesandsposten,1910,Lillesand
201035900,morgenbladet,1910,Oslo
202944474,aftenposten,1910,Oslo
201309861,oeieren,1910,
201477463,romsdalsbudstikke,1910,Molde
201035534,morgenbladet,1910,Oslo
203455858,vestfoldsandefjordatten,1910,
203806993,narviktidende,1910,
204506410,Hamar Stiftstidende ,1910,Hamar
202483289,langesundsposten,1910,
203965023,lofotposten,1910,
203303087,buskerudsamtstidendedrammen,1910,
203455721,vestfoldsandefjordatten,1910,
203740604,buskerudsblad,1910,
200601460,fredriksstadtilskuer,1910,Fredrikstad
200601635,fredriksstadtilskuer,1910,Fredrikstad
200601666,fredriksstadtilskuer,1910,Fredrikstad
204734215,Laagendalsposten ,1910,Kongsberg
202944507,aftenposten,1910,Oslo
201941516,vortlandosloattennitti,1910,Oslo
201345538,osterdolen,1910,Tynset
202944943,aftenposten,1910,Oslo
200217562,bergenstidende,1910,Bergen
202495519,lindesnes,1910,Mandal
200358140,dagensnytt,1910,
201594576,sognstidend,1910,Sogndal
202158984,egersundsposten,1910,Eigersund
203607777,helgeland,1910,
202944265,aftenposten,1910,Oslo
204670862,Bergensposten Fram (Bergen 1892-1893) ,1910,Bergen
203125227,indtrondelagen,1910,
202500295,listerfarsundatten,1910,
201572985,sogningen,1910,Sogndal
202483360,langesundsposten,1910,
200911486,lillehammertilskuer,1910,Lillehammer
202556383,namdalensfolkeblad,1910,
200564534,foerstemai,1910,Stavanger
201775826,tromsoeposten,1910,Tromsø
202041001,bergensannoncetidende,1910,
201452104,romerikesblad,1910,Lillestrøm
203165889,nordrebergenhusamtstidende,1910,Kinn
200217624,bergenstidende,1910,Bergen
202040767,bergensannoncetidende,1910,
200886106,kysten,1910,Oslo
202040721,bergensannoncetidende,1910,
203386900,sarpen,1910,
203153791,nordenfjeldsktidende,1910,Levanger
201556865,socialdemokraten,1910,Oslo
203185182,ranenstidende,1910,Hemnes
201572954,sogningen,1910,Sogndal
200752821,harstadtidende,1910,Harstad
203167980,nordrebergenhusfolkeblad,1910,Kinn
203386913,sarpen,1910,
203199038,stavangeraftenblad,1910,Stavanger
204281950,saltensfremtid,1910,
201594621,sognstidend,1910,Sogndal
201797779,trondhjemsadresseavis,1910,Trondheim
202495538,lindesnes,1910,Mandal
204660923,Hamar Stiftstidende ,1910,Hamar
202944758,aftenposten,1910,Oslo
203430468,tunsbergeren,1910,
200027856,agder,1910,
200886204,kysten,1910,Oslo
202040928,bergensannoncetidende,1910,
200831009,indresmaalenenesavis,1910,Indre Østfold
202944297,aftenposten,1910,Oslo
203302969,buskerudsamtstidendedrammen,1910,
202541108,mossavis,1910,Moss
200676392,grimstadadressetiden,1910,Grimstad
203490210,buskerudsblad,1910,
200790936,hedemarkensamtstidende,1910,Hamar
201629299,stjordalensblad,1910,Stjørdal
202536034,mossaftenblad,1910,
202158940,egersundsposten,1910,Eigersund
201163492,nordisktidende,1910,
202424241,indlandsposten,1910,
200676446,grimstadadressetiden,1910,Grimstad
203153739,nordenfjeldsktidende,1910,Levanger
202059930,breviksposten,1910,Porsgrunn
201556946,socialdemokraten,1910,Oslo
202601677,nordretrondhjemsamtstidende,1910,
200866191,kongsbergdagblad,1910,Kongsberg
200311032,dagbladet,1910,Oslo
202479234,landmandsposten,1910,
201797782,trondhjemsadresseavis,1910,Trondheim
200790841,hedemarkensamtstidende,1910,Hamar
200886215,kysten,1910,Oslo
201975057,akershuspostenlillestroemnitten,1910,Lørenskog
202944857,aftenposten,1910,Oslo
204388410,Samhold (Gjøvik: 1885-1920) ,1910,Gjøvik
202790718,soendmoerefolkeblad,1910,
203386848,sarpen,1910,
200562568,flekkefjordsposten,1910,
201309831,oeieren,1910,
204293373,vestoplaendingen,1910,
203455816,vestfoldsandefjordatten,1910,
202424334,indlandsposten,1910,
202521404,moldeannonceblad,1910,
202181449,farsundsavis,1910,Farsund
203185179,ranenstidende,1910,Hemnes
201950806,agderposten,1910,Arendal
200623994,fremtiden,1910,Drammen
200911490,lillehammertilskuer,1910,Lillehammer
202585506,nordlandsposten,1910,Bodø
202479235,landmandsposten,1910,
203411604,soloerposten,1910,
202601754,nordretrondhjemsamtstidende,1910,
202302436,grimstadposten,1910,
203302958,buskerudsamtstidendedrammen,1910,
201993010,arbeidet,1910,Bergen
203833377,helgeland,1910,
201471500,romsdalsamtstidende,1910,Kristiansund
203303019,buskerudsamtstidendedrammen,1910,
200885958,kysten,1910,Oslo
203809279,oerebladet,1910,
202621877,norskkundgjoerelsestidende,1910,Oslo
201477514,romsdalsbudstikke,1910,Molde
203198914,stavangeraftenblad,1910,Stavanger
202609794,nordtroenderen,1910,
202023360,bergensaftenbladbergenattenattini,1910,Bergen
200831146,indresmaalenenesavis,1910,Indre Østfold
201941513,vortlandosloattennitti,1910,Oslo
200831075,indresmaalenenesavis,1910,Indre Østfold
202944291,aftenposten,1910,Oslo
201572933,sogningen,1910,Sogndal
200310890,dagbladet,1910,Oslo
201781580,tromsoestiftstidende,1910,Tromsø
202944241,aftenposten,1910,Oslo
202642147,oplandenesavis,1910,Hamar
204318992,gjoviksbladattenattifire,1910,
201506001,sandefjordsblad,1910,Sandefjord
202222896,folketidendetrondheimattennittien,1910,Trondheim
200676429,grimstadadressetiden,1910,Grimstad
201316163,ofotenstidende,1910,Narvik
200562504,flekkefjordsposten,1910,
204707424,Laagendalsposten ,1910,Kongsberg
200601486,fredriksstadtilskuer,1910,Fredrikstad
200886174,kysten,1910,Oslo
203125245,indtrondelagen,1910,
203125189,indtrondelagen,1910,
204659378,Hamar Stiftstidende ,1910,Hamar
202158991,egersundsposten,1910,Eigersund
201833972,valdres,1910,Nord-Aurdal
203303066,buskerudsamtstidendedrammen,1910,
202500354,listerfarsundatten,1910,
201534653,selbyggen,1910,Selbu
200454912,faedrelandsvennen,1910,Kristiansand
200564459,foerstemai,1910,Stavanger
204608221,Samhold (Gjøvik: 1885-1920) ,1910,Gjøvik
200694001,gudbrandsdoelen,1910,Lillehammer
203402141,soendhordland,1910,
201556886,socialdemokraten,1910,Oslo
203303136,buskerudsamtstidendedrammen,1910,
202181452,farsundsavis,1910,Farsund
202040796,bergensannoncetidende,1910,
204725715,Laagendalsposten ,1910,Kongsberg
203198772,stavangeraftenblad,1910,Stavanger
200311101,dagbladet,1910,Oslo
204662529,Samhold (Gjøvik: 1885-1920) ,1910,Gjøvik
203303026,buskerudsamtstidendedrammen,1910,
200831127,indresmaalenenesavis,1910,Indre Østfold
200928388,lillesandsposten,1910,Lillesand
203386786,sarpen,1910,
202621813,norskkundgjoerelsestidende,1910,Oslo
202040746,bergensannoncetidende,1910,
203882802,buskerudsblad,1910,
200525888,finnmarksposten,1910,Nordkapp
202159015,egersundsposten,1910,Eigersund
203125273,indtrondelagen,1910,
201967638,akershus,1910,Lillestrøm
203020028,askerogbaerumsbudstikke,1910,Bærum
201781539,tromsoestiftstidende,1910,Tromsø
203020025,askerogbaerumsbudstikke,1910,Bærum
202601763,nordretrondhjemsamtstidende,1910,
200454979,faedrelandsvennen,1910,Kristiansand
202579917,nordlandsfolkeblad,1910,
202944632,aftenposten,1910,Oslo
203358854,oevresmaalenene,1910,Indre Østfold
200694032,gudbrandsdoelen,1910,Lillehammer
201600291,solungen,1910,Kongsvinger
200928393,lillesandsposten,1910,Lillesand
200253724,bratsbergdemokraten,1910,Skien
201276436,norgessjoefartstidende,1910,Oslo
200217447,bergenstidende,1910,Bergen
202050559,bodotidende,1910,Bodø
200790823,hedemarkensamtstidende,1910,Hamar
203751244,narviktidende,1910,
202621933,norskkundgjoerelsestidende,1910,Oslo
202505830,listerogmandalsamtstidendeogadresseavis,1910,Lindesnes
200601691,fredriksstadtilskuer,1910,Fredrikstad
200667886,glommendalen,1910,Kongsvinger
202500367,listerfarsundatten,1910,
200811140,helgelandsblad,1910,
200027804,agder,1910,
202424328,indlandsposten,1910,
201471557,romsdalsamtstidende,1910,Kristiansund
202239741,fredrikshaldsavis,1910,
201573005,sogningen,1910,Sogndal
201477474,romsdalsbudstikke,1910,Molde
201797791,trondhjemsadresseavis,1910,Trondheim
202040812,bergensannoncetidende,1910,
203302854,buskerudsamtstidendedrammen,1910,
201671727,svelviksposten,1910,Drammen
202589628,nordlendingen,1910,
202579948,nordlandsfolkeblad,1910,
201775758,tromsoeposten,1910,Tromsø
203783637,aftenpostenukensnytt,1910,
202536129,mossaftenblad,1910,
200217433,bergenstidende,1910,Bergen
202302514,grimstadposten,1910,
203722384,oerebladet,1910,
201797874,trondhjemsadresseavis,1910,Trondheim
204502665,Samhold (Gjøvik: 1885-1920) ,1910,Gjøvik
200454991,faedrelandsvennen,1910,Kristiansand
200866301,kongsbergdagblad,1910,Kongsberg
203901562,lofotposten,1910,
200564451,foerstemai,1910,Stavanger
203611674,oerebladet,1910,
201993027,arbeidet,1910,Bergen
202505720,listerogmandalsamtstidendeogadresseavis,1910,Lindesnes
203020009,askerogbaerumsbudstikke,1910,Bærum
203861407,oerebladet,1910,
202452094,jarlsbergoglarviksamtstidende,1910,Larvik
203455647,vestfoldsandefjordatten,1910,
202040959,bergensannoncetidende,1910,
201798100,trondhjemsadresseavis,1910,Trondheim
200044445,agderposten,1910,Arendal
201035277,morgenbladet,1910,Oslo
204541934,unglyden ,1910,Voss
201345559,osterdolen,1910,Tynset
202568250,nordfjord,1910,
201781571,tromsoestiftstidende,1910,Tromsø
200564488,foerstemai,1910,Stavanger
203168009,nordrebergenhusfolkeblad,1910,Kinn
202495541,lindesnes,1910,Mandal
202621863,norskkundgjoerelsestidende,1910,Oslo
201556850,socialdemokraten,1910,Oslo
203645488,nordland,1910,
200310950,dagbladet,1910,Oslo
200752830,harstadtidende,1910,Harstad
203455561,vestfoldsandefjordatten,1910,
204520172,Samhold (Gjøvik: 1885-1920) ,1910,Gjøvik
200831027,indresmaalenenesavis,1910,Indre Østfold
200217673,bergenstidende,1910,Bergen
200790909,hedemarkensamtstidende,1910,Hamar
200217477,bergenstidende,1910,Bergen
202579985,nordlandsfolkeblad,1910,
200667817,glommendalen,1910,Kongsvinger
201967636,akershus,1910,Lillestrøm
203736294,oerebladet,1910,
204293409,vestoplaendingen,1910,
203198943,stavangeraftenblad,1910,Stavanger
201775772,tromsoeposten,1910,Tromsø
201797786,trondhjemsadresseavis,1910,Trondheim
202452015,jarlsbergoglarviksamtstidende,1910,Larvik
204577377,Hamar Stiftstidende ,1910,Hamar
200676354,grimstadadressetiden,1910,Grimstad
201600256,solungen,1910,Kongsvinger
202554137,namdalensblad,1910,
201950829,agderposten,1910,Arendal
204618495,Hamar Stiftstidende ,1910,Hamar
202944958,aftenposten,1910,Oslo
200525842,finnmarksposten,1910,Nordkapp
203614429,aftenpostenukensnytt,1910,
202242344,fredrikshaldstilskuer,1910,Halden
202621791,norskkundgjoerelsestidende,1910,Oslo
201950766,agderposten,1910,Arendal
200217612,bergenstidende,1910,Bergen
203645986,fjellposten,1910,
203455614,vestfoldsandefjordatten,1910,
203303042,buskerudsamtstidendedrammen,1910,
202541209,mossavis,1910,Moss
200310949,dagbladet,1910,Oslo
202522356,more,1910,Volda
204438124,Samhold (Gjøvik: 1885-1920) ,1910,Gjøvik
200217551,bergenstidende,1910,Bergen
200217419,bergenstidende,1910,Bergen
201975005,akershuspostenlillestroemnitten,1910,Lørenskog
201797821,trondhjemsadresseavis,1910,Trondheim
203125218,indtrondelagen,1910,
202410648,hordalandfolkeblad,1910,Kvam
202040704,bergensannoncetidende,1910,
203165818,nordrebergenhusamtstidende,1910,Kinn
203562730,aftenpostenukensnytt,1910,
200310904,dagbladet,1910,Oslo
200866359,kongsbergdagblad,1910,Kongsberg
203411614,soloerposten,1910,
201452129,romerikesblad,1910,Lillestrøm
202505770,listerogmandalsamtstidendeogadresseavis,1910,Lindesnes
200831068,indresmaalenenesavis,1910,Indre Østfold
